from_stop_id,to_stop_id,min_transfer_time
2748,4043,1
2748,4125,1
2748,5404,1
2748,5507,1
2748,5512,1
2748,5596,1
2748,5873,1
2748,6157,1
2748,7058,1
2748,7728,1
2748,8149,1
2748,8730,1
2748,9140,1
2748,9208,1
2748,9510,1
2748,9676,1
2748,9775,1
2748,10015,1
2748,10091,1
2748,10522,1
2748,10641,1
2748,10993,1
2748,11035,1
2748,11083,1
2748,11136,1
2748,11356,1
2748,11390,1
2748,11632,1
2748,12010,1
2748,12149,1
2748,12227,1
2748,12344,1
2748,12406,1
2748,13015,1
2748,13098,1
2748,13333,1
2748,13430,1
2748,13440,1
2748,13649,1
2748,13868,1
2748,14062,1
2748,14163,1
2748,14312,1
2748,14918,1
2748,15533,1
2748,15586,1
2748,15650,1
2748,15796,1
2748,15889,1
2748,15967,1
2748,16080,1
2748,16108,1
2748,16198,1
2748,16493,1
2748,16562,1
2748,16637,1
2748,17013,1
2748,17145,1
2748,17278,1
2748,17394,1
2748,17713,1
2748,17931,1
2748,18245,1
3060,3158,1
3060,4022,1
3060,4043,1
3060,4125,1
3060,5404,1
3060,5507,1
3060,5512,1
3060,5596,1
3060,5873,1
3060,6157,1
3060,7058,1
3060,7728,1
3060,8149,1
3060,8730,1
3060,9140,1
3060,9208,1
3060,9510,1
3060,9676,1
3060,9775,1
3060,10015,1
3060,10091,1
3060,10522,1
3060,10641,1
3060,10993,1
3060,11035,1
3060,11083,1
3060,11136,1
3060,11356,1
3060,11390,1
3060,11632,1
3060,12010,1
3060,12149,1
3060,12227,1
3060,12344,1
3060,12406,1
3060,13015,1
3060,13098,1
3060,13333,1
3060,13430,1
3060,13440,1
3060,13649,1
3060,13868,1
3060,14062,1
3060,14163,1
3060,14312,1
3060,14918,1
3060,15533,1
3060,15586,1
3060,15650,1
3060,15796,1
3060,15889,1
3060,15967,1
3060,16080,1
3060,16108,1
3060,16198,1
3060,16493,1
3060,16562,1
3060,16637,1
3060,17013,1
3060,17145,1
3060,17278,1
3060,17394,1
3060,17713,1
3060,17931,1
3060,18245,1
3158,4022,1
3158,4043,1
3158,4125,1
3158,5404,1
3158,5507,1
3158,5512,1
3158,5596,1
3158,5873,1
3158,6157,1
3158,7058,1
3158,7728,1
3158,8149,1
3158,8730,1
3158,9140,1
3158,9208,1
3158,9510,1
3158,9676,1
3158,9775,1
3158,10015,1
3158,10091,1
3158,10522,1
3158,10641,1
3158,10993,1
3158,11035,1
3158,11083,1
3158,11136,1
3158,11356,1
3158,11390,1
3158,11632,1
3158,12010,1
3158,12149,1
3158,12227,1
3158,12344,1
3158,12406,1
3158,13015,1
3158,13098,1
3158,13333,1
3158,13430,1
3158,13440,1
3158,13649,1
3158,13868,1
3158,14062,1
3158,14163,1
3158,14312,1
3158,14918,1
3158,15533,1
3158,15586,1
3158,15650,1
3158,15796,1
3158,15889,1
3158,15967,1
3158,16080,1
3158,16108,1
3158,16198,1
3158,16493,1
3158,16562,1
3158,16637,1
3158,17013,1
3158,17145,1
3158,17278,1
3158,17394,1
3158,17713,1
3158,17931,1
3158,18245,1
4022,4043,1
4022,4125,1
4022,5404,1
4022,5507,1
4022,5512,1
4022,5596,1
4022,5873,1
4022,6157,1
4022,7058,1
4022,7728,1
4022,8149,1
4022,8730,1
4022,9140,1
4022,9208,1
4022,9510,1
4022,9676,1
4022,9775,1
4022,10015,1
4022,10091,1
4022,10522,1
4022,10641,1
4022,10993,1
4022,11035,1
4022,11083,1
4022,11136,1
4022,11356,1
4022,11390,1
4022,11632,1
4022,12010,1
4022,12149,1
4022,12227,1
4022,12344,1
4022,12406,1
4022,13015,1
4022,13098,1
4022,13333,1
4022,13430,1
4022,13440,1
4022,13649,1
4022,13868,1
4022,14062,1
4022,14163,1
4022,14312,1
4022,14918,1
4022,15533,1
4022,15586,1
4022,15650,1
4022,15796,1
4022,15889,1
4022,15967,1
4022,16080,1
4022,16108,1
4022,16198,1
4022,16493,1
4022,16562,1
4022,16637,1
4022,17013,1
4022,17145,1
4022,17278,1
4022,17394,1
4022,17713,1
4022,17931,1
4022,18245,1
4043,4125,1
4043,5404,1
4043,5507,1
4043,5512,1
4043,5596,1
4043,5873,1
4043,6157,1
4043,7058,1
4043,7728,1
4043,8149,1
4043,8730,1
4043,9140,1
4043,9208,1
4043,9510,1
4043,9676,1
4043,9775,1
4043,10015,1
4043,10091,1
4043,10522,1
4043,10641,1
4043,10993,1
4043,11035,1
4043,11083,1
4043,11136,1
4043,11356,1
4043,11390,1
4043,11632,1
4043,12010,1
4043,12149,1
4043,12227,1
4043,12344,1
4043,12406,1
4043,13015,1
4043,13098,1
4043,13333,1
4043,13430,1
4043,13440,1
4043,13649,1
4043,13868,1
4043,14062,1
4043,14163,1
4043,14312,1
4043,14918,1
4043,15533,1
4043,15586,1
4043,15650,1
4043,15796,1
4043,15889,1
4043,15967,1
4043,16080,1
4043,16108,1
4043,16198,1
4043,16493,1
4043,16562,1
4043,16637,1
4043,17013,1
4043,17145,1
4043,17278,1
4043,17394,1
4043,17713,1
4043,17931,1
4043,18245,1
4125,5404,1
4125,5507,1
4125,5512,1
4125,5596,1
4125,5873,1
4125,6157,1
4125,7058,1
4125,7728,1
4125,8149,1
4125,8730,1
4125,9140,1
4125,9208,1
4125,9510,1
4125,9676,1
4125,9775,1
4125,10015,1
4125,10091,1
4125,10522,1
4125,10641,1
4125,10993,1
4125,11035,1
4125,11083,1
4125,11136,1
4125,11356,1
4125,11390,1
4125,11632,1
4125,12010,1
4125,12149,1
4125,12227,1
4125,12344,1
4125,12406,1
4125,13015,1
4125,13098,1
4125,13333,1
4125,13430,1
4125,13440,1
4125,13649,1
4125,13868,1
4125,14062,1
4125,14163,1
4125,14312,1
4125,14918,1
4125,15533,1
4125,15586,1
4125,15650,1
4125,15796,1
4125,15889,1
4125,15967,1
4125,16080,1
4125,16108,1
4125,16198,1
4125,16493,1
4125,16562,1
4125,16637,1
4125,17013,1
4125,17145,1
4125,17278,1
4125,17394,1
4125,17713,1
4125,17931,1
4125,18245,1
5404,5507,1
5404,5512,1
5404,5596,1
5404,5873,1
5404,6157,1
5404,7058,1
5404,7728,1
5404,8149,1
5404,8730,1
5404,9140,1
5404,9208,1
5404,9510,1
5404,9676,1
5404,9775,1
5404,10015,1
5404,10091,1
5404,10522,1
5404,10641,1
5404,10993,1
5404,11035,1
5404,11083,1
5404,11136,1
5404,11356,1
5404,11390,1
5404,11632,1
5404,12010,1
5404,12149,1
5404,12227,1
5404,12344,1
5404,12406,1
5404,13015,1
5404,13098,1
5404,13333,1
5404,13430,1
5404,13440,1
5404,13649,1
5404,13868,1
5404,14062,1
5404,14163,1
5404,14312,1
5404,14918,1
5404,15533,1
5404,15586,1
5404,15650,1
5404,15796,1
5404,15889,1
5404,15967,1
5404,16080,1
5404,16108,1
5404,16198,1
5404,16493,1
5404,16562,1
5404,16637,1
5404,17013,1
5404,17145,1
5404,17278,1
5404,17394,1
5404,17713,1
5404,17931,1
5404,18245,1
5507,5512,1
5507,5596,1
5507,5873,1
5507,6157,1
5507,7058,1
5507,7728,1
5507,8149,1
5507,8730,1
5507,9140,1
5507,9208,1
5507,9510,1
5507,9676,1
5507,9775,1
5507,10015,1
5507,10091,1
5507,10522,1
5507,10641,1
5507,10993,1
5507,11035,1
5507,11083,1
5507,11136,1
5507,11356,1
5507,11390,1
5507,11632,1
5507,12010,1
5507,12149,1
5507,12227,1
5507,12344,1
5507,12406,1
5507,13015,1
5507,13098,1
5507,13333,1
5507,13430,1
5507,13440,1
5507,13649,1
5507,13868,1
5507,14062,1
5507,14163,1
5507,14312,1
5507,14918,1
5507,15533,1
5507,15586,1
5507,15650,1
5507,15796,1
5507,15889,1
5507,15967,1
5507,16080,1
5507,16108,1
5507,16198,1
5507,16493,1
5507,16562,1
5507,16637,1
5507,17013,1
5507,17145,1
5507,17278,1
5507,17394,1
5507,17713,1
5507,17931,1
5507,18245,1
5512,5596,1
5512,5873,1
5512,6157,1
5512,7058,1
5512,7728,1
5512,8149,1
5512,8730,1
5512,9140,1
5512,9208,1
5512,9510,1
5512,9676,1
5512,9775,1
5512,10015,1
5512,10091,1
5512,10522,1
5512,10641,1
5512,10993,1
5512,11035,1
5512,11083,1
5512,11136,1
5512,11356,1
5512,11390,1
5512,11632,1
5512,12010,1
5512,12149,1
5512,12227,1
5512,12344,1
5512,12406,1
5512,13015,1
5512,13098,1
5512,13333,1
5512,13430,1
5512,13440,1
5512,13649,1
5512,13868,1
5512,14062,1
5512,14163,1
5512,14312,1
5512,14918,1
5512,15533,1
5512,15586,1
5512,15650,1
5512,15796,1
5512,15889,1
5512,15967,1
5512,16080,1
5512,16108,1
5512,16198,1
5512,16493,1
5512,16562,1
5512,16637,1
5512,17013,1
5512,17145,1
5512,17278,1
5512,17394,1
5512,17713,1
5512,17931,1
5512,18245,1
5596,5873,1
5596,6157,1
5596,7058,1
5596,7728,1
5596,8149,1
5596,8730,1
5596,9140,1
5596,9208,1
5596,9510,1
5596,9676,1
5596,9775,1
5596,10015,1
5596,10091,1
5596,10522,1
5596,10641,1
5596,10993,1
5596,11035,1
5596,11083,1
5596,11136,1
5596,11356,1
5596,11390,1
5596,11632,1
5596,12010,1
5596,12149,1
5596,12227,1
5596,12344,1
5596,12406,1
5596,13015,1
5596,13098,1
5596,13333,1
5596,13430,1
5596,13440,1
5596,13649,1
5596,13868,1
5596,14062,1
5596,14163,1
5596,14312,1
5596,14918,1
5596,15533,1
5596,15586,1
5596,15650,1
5596,15796,1
5596,15889,1
5596,15967,1
5596,16080,1
5596,16108,1
5596,16198,1
5596,16493,1
5596,16562,1
5596,16637,1
5596,17013,1
5596,17145,1
5596,17278,1
5596,17394,1
5596,17713,1
5596,17931,1
5596,18245,1
5873,6157,1
5873,7058,1
5873,7728,1
5873,8149,1
5873,8730,1
5873,9140,1
5873,9208,1
5873,9510,1
5873,9676,1
5873,9775,1
5873,10015,1
5873,10091,1
5873,10522,1
5873,10641,1
5873,10993,1
5873,11035,1
5873,11083,1
5873,11136,1
5873,11356,1
5873,11390,1
5873,11632,1
5873,12010,1
5873,12149,1
5873,12227,1
5873,12344,1
5873,12406,1
5873,13015,1
5873,13098,1
5873,13333,1
5873,13430,1
5873,13440,1
5873,13649,1
5873,13868,1
5873,14062,1
5873,14163,1
5873,14312,1
5873,14918,1
5873,15533,1
5873,15586,1
5873,15650,1
5873,15796,1
5873,15889,1
5873,15967,1
5873,16080,1
5873,16108,1
5873,16198,1
5873,16493,1
5873,16562,1
5873,16637,1
5873,17013,1
5873,17145,1
5873,17278,1
5873,17394,1
5873,17713,1
5873,17931,1
5873,18245,1
6157,7058,1
6157,7728,1
6157,8149,1
6157,8730,1
6157,9140,1
6157,9208,1
6157,9510,1
6157,9676,1
6157,9775,1
6157,10015,1
6157,10091,1
6157,10522,1
6157,10641,1
6157,10993,1
6157,11035,1
6157,11083,1
6157,11136,1
6157,11356,1
